frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
28,0,Elm,0.7311,1433.2,128.4,1833.7,513.8,0.9533,1433.00,120.19,0.0000,1784.56,206.91,0.0000,1433.00,120.19,0.0000,1832.22,146.75,0.0000,1731.44,149.09,0.0000,1713.47,257.69,0.0000,1433.00,120.19,0.0000,1697.84,286.59,0.0000,1596.28,278.00,0.0000,1747.06,257.69,0.0000,1433.00,120.19,0.0000,1509.56,345.19,0.0000,1433.00,120.19,0.0000,1647.84,333.47,0.0000,1433.00,120.19,0.0000,1597.06,405.34,0.0000,1433.00,120.19,0.0000
28,0,Elm,0.6889,1616.7,260.9,1888.5,517.0,0.9140,1684.00,333.84,0.0000,1706.31,332.25,0.0000,1696.22,316.84,0.0000,1763.16,330.12,0.0000,1616.00,251.50,0.0000,1805.66,348.19,0.0000,1804.59,284.44,0.0000,1717.47,397.06,0.0000,1712.16,251.50,0.0000,1616.00,371.03,0.0000,1674.44,351.38,0.0000,1698.34,483.12,0.0000,1761.56,522.97,0.0000,1616.00,414.06,0.0000,1616.00,413.53,0.0000,1616.00,431.06,0.0000,1616.00,383.25,0.0000
29,0,Elm,0.7311,1433.5,129.2,1830.1,513.9,0.9520,1433.00,122.80,0.0000,1782.70,209.64,0.0000,1433.00,122.80,0.0000,1708.26,122.80,0.0000,1729.97,155.36,0.0000,1708.26,170.87,0.0000,1433.00,122.80,0.0000,1711.37,260.04,0.0000,1595.83,278.65,0.0000,1761.77,263.92,0.0000,1433.00,122.80,0.0000,1508.21,346.11,0.0000,1433.00,122.80,0.0000,1646.23,333.70,0.0000,1433.00,122.80,0.0000,1595.83,405.04,0.0000,1433.00,122.80,0.0000
29,0,Elm,0.6839,1617.3,262.2,1887.2,516.8,0.9114,1684.50,334.25,0.0000,1707.70,334.77,0.0000,1700.32,320.01,0.0000,1769.40,270.44,0.0000,1617.00,253.56,0.0000,1806.32,333.72,0.0000,1826.36,293.11,0.0000,1717.72,391.20,0.0000,1712.98,398.58,0.0000,1712.45,352.18,0.0000,1667.10,364.30,0.0000,1685.55,476.10,0.0000,1761.49,523.04,0.0000,1617.00,415.46,0.0000,1617.00,414.93,0.0000,1617.00,431.80,0.0000,1617.00,523.04,0.0000
30,0,Elm,0.7311,1433.1,130.1,1831.7,513.6,0.9533,1433.00,122.23,0.0000,1786.69,210.07,0.0000,1433.00,122.23,0.0000,1830.22,147.88,0.0000,1731.50,150.21,0.0000,1712.07,255.93,0.0000,1433.00,122.23,0.0000,1711.29,287.02,0.0000,1596.24,282.36,0.0000,1748.60,263.70,0.0000,1433.00,122.23,0.0000,1519.29,346.88,0.0000,1433.00,122.23,0.0000,1646.77,333.66,0.0000,1433.00,122.23,0.0000,1596.24,405.96,0.0000,1433.00,122.23,0.0000
30,0,Elm,0.6744,1615.0,262.6,1887.2,517.4,0.9088,1683.32,333.45,0.0000,1712.64,335.05,0.0000,1712.11,253.47,0.0000,1768.10,253.47,0.0000,1804.35,263.60,0.0000,1805.42,334.52,0.0000,1819.28,292.93,0.0000,1715.84,392.63,0.0000,1711.04,399.57,0.0000,1710.51,350.51,0.0000,1672.65,353.71,0.0000,1685.45,486.48,0.0000,1760.10,525.94,0.0000,1614.00,416.63,0.0000,1614.00,416.63,0.0000,1614.00,433.16,0.0000,1614.00,525.94,0.0000
31,0,Elm,0.7311,1433.2,129.8,1830.1,513.7,0.9522,1433.00,122.80,0.0000,1785.80,208.87,0.0000,1433.00,122.80,0.0000,1829.22,148.38,0.0000,1729.97,151.49,0.0000,1711.37,209.64,0.0000,1433.00,122.80,0.0000,1711.37,287.18,0.0000,1595.83,278.65,0.0000,1764.09,271.67,0.0000,1735.40,263.92,0.0000,1508.99,346.11,0.0000,1433.00,122.80,0.0000,1646.23,333.70,0.0000,1433.00,122.80,0.0000,1595.83,405.81,0.0000,1433.00,122.80,0.0000
31,0,Elm,0.6765,1616.6,264.6,1886.4,517.1,0.9114,1684.03,334.14,0.0000,1713.56,335.19,0.0000,1713.03,255.56,0.0000,1782.64,255.56,0.0000,1805.32,266.11,0.0000,1805.32,332.55,0.0000,1825.88,294.59,0.0000,1716.20,393.20,0.0000,1711.45,400.58,0.0000,1712.50,255.56,0.0000,1673.48,354.70,0.0000,1686.14,485.48,0.0000,1760.49,525.04,0.0000,1616.00,416.93,0.0000,1616.00,416.93,0.0000,1616.00,433.80,0.0000,1616.00,525.04,0.0000
32,0,Elm,0.7311,1433.5,129.6,1831.2,512.8,0.9526,1433.00,121.23,0.0000,1786.69,208.29,0.0000,1433.00,121.23,0.0000,1830.22,147.66,0.0000,1730.72,149.99,0.0000,1712.84,255.71,0.0000,1433.00,121.23,0.0000,1712.07,286.02,0.0000,1595.46,281.36,0.0000,1749.38,270.48,0.0000,1736.16,263.48,0.0000,1524.73,345.88,0.0000,1493.63,338.88,0.0000,1645.99,332.66,0.0000,1433.00,121.23,0.0000,1596.24,404.96,0.0000,1433.00,121.23,0.0000
32,0,Elm,0.6797,1615.2,262.5,1887.6,516.6,0.9125,1696.28,253.50,0.0000,1732.41,253.50,0.0000,1720.72,253.50,0.0000,1784.47,253.50,0.0000,1805.19,253.50,0.0000,1805.72,331.06,0.0000,1825.91,292.81,0.0000,1716.47,392.16,0.0000,1711.16,399.59,0.0000,1712.75,253.50,0.0000,1711.16,352.84,0.0000,1685.66,485.12,0.0000,1760.56,524.97,0.0000,1615.00,416.06,0.0000,1615.00,416.06,0.0000,1615.00,433.06,0.0000,1615.00,524.97,0.0000
33,0,Elm,0.7311,1434.2,129.8,1830.3,512.3,0.9527,1434.00,122.81,0.0000,1786.69,207.89,0.0000,1434.00,122.81,0.0000,1708.57,149.11,0.0000,1730.23,151.43,0.0000,1708.57,209.44,0.0000,1434.00,122.81,0.0000,1711.66,286.01,0.0000,1597.20,282.14,0.0000,1776.63,271.31,0.0000,1735.64,263.58,0.0000,1509.02,345.56,0.0000,1434.00,122.81,0.0000,1646.70,333.19,0.0000,1434.00,122.81,0.0000,1596.42,404.34,0.0000,1543.83,406.66,0.0000
33,0,Elm,0.6625,1614.9,262.3,1886.3,516.7,0.9126,1683.06,335.31,0.0000,1721.31,334.78,0.0000,1712.28,253.50,0.0000,1783.47,270.50,0.0000,1805.25,264.12,0.0000,1804.72,331.06,0.0000,1825.44,293.34,0.0000,1715.47,392.16,0.0000,1690.50,404.38,0.0000,1711.22,253.50,0.0000,1614.00,253.50,0.0000,1685.19,485.12,0.0000,1759.56,524.97,0.0000,1614.00,416.06,0.0000,1614.00,416.06,0.0000,1614.00,433.06,0.0000,1614.00,524.97,0.0000
34,0,Elm,0.7311,1434.6,130.0,1828.2,512.0,0.9528,1434.00,123.84,0.0000,1784.91,208.49,0.0000,1434.00,123.84,0.0000,1707.18,149.24,0.0000,1729.50,152.32,0.0000,1707.18,210.03,0.0000,1677.17,193.87,0.0000,1709.49,286.98,0.0000,1595.60,282.37,0.0000,1763.36,271.59,0.0000,1734.12,260.82,0.0000,1509.41,345.47,0.0000,1434.00,123.84,0.0000,1644.85,333.16,0.0000,1434.00,123.84,0.0000,1595.60,403.95,0.0000,1434.00,123.84,0.0000
34,0,Elm,0.6434,1614.5,265.0,1884.4,516.5,0.9094,1685.72,336.72,0.0000,1711.56,336.19,0.0000,1708.92,255.51,0.0000,1766.40,255.51,0.0000,1804.37,255.51,0.0000,1803.32,335.66,0.0000,1823.88,295.06,0.0000,1714.72,393.14,0.0000,1682.55,405.27,0.0000,1709.45,351.48,0.0000,1614.00,354.65,0.0000,1683.08,478.05,0.0000,1614.00,524.98,0.0000,1614.00,416.88,0.0000,1614.00,416.88,0.0000,1614.00,433.22,0.0000,1614.00,524.98,0.0000
35,0,Elm,0.7311,1433.9,130.3,1830.6,511.9,0.9531,1433.00,122.25,0.0000,1785.80,207.54,0.0000,1433.00,122.25,0.0000,1829.22,147.83,0.0000,1730.75,150.94,0.0000,1711.37,255.61,0.0000,1433.00,122.25,0.0000,1695.86,299.81,0.0000,1595.83,278.88,0.0000,1761.77,263.37,0.0000,1735.40,260.27,0.0000,1534.58,346.33,0.0000,1433.00,122.25,0.0000,1646.23,333.15,0.0000,1433.00,122.25,0.0000,1595.83,405.26,0.0000,1433.00,122.25,0.0000
35,0,Elm,0.6726,1615.2,261.7,1888.1,516.5,0.9145,1683.78,336.18,0.0000,1712.58,334.58,0.0000,1705.64,327.12,0.0000,1775.49,252.47,0.0000,1615.00,252.47,0.0000,1805.89,338.31,0.0000,1820.28,292.46,0.0000,1716.84,398.03,0.0000,1712.58,399.10,0.0000,1710.98,366.57,0.0000,1673.65,364.44,0.0000,1686.45,485.48,0.0000,1761.10,524.94,0.0000,1615.00,415.63,0.0000,1615.00,415.63,0.0000,1615.00,432.69,0.0000,1615.00,524.94,0.0000
36,0,Elm,0.7311,1434.0,130.6,1829.0,511.7,0.9522,1434.00,122.29,0.0000,1785.80,207.92,0.0000,1434.00,122.29,0.0000,1828.23,148.52,0.0000,1730.25,150.83,0.0000,1711.73,217.18,0.0000,1434.00,122.29,0.0000,1710.19,323.64,0.0000,1602.96,281.21,0.0000,1776.54,270.41,0.0000,1734.88,261.15,0.0000,1535.06,344.47,0.0000,1434.00,122.29,0.0000,1646.16,332.13,0.0000,1434.00,122.29,0.0000,1596.01,403.88,0.0000,1543.55,407.73,0.0000
36,0,Elm,0.6578,1615.8,264.4,1885.1,516.5,0.9087,1683.03,335.19,0.0000,1711.50,335.19,0.0000,1705.18,320.43,0.0000,1767.40,254.51,0.0000,1726.80,264.53,0.0000,1803.79,331.50,0.0000,1818.55,294.06,0.0000,1715.72,392.14,0.0000,1710.98,400.05,0.0000,1710.45,349.96,0.0000,1649.80,365.25,0.0000,1685.14,477.57,0.0000,1759.49,523.98,0.0000,1615.00,415.88,0.0000,1615.00,415.88,0.0000,1615.00,432.75,0.0000,1615.00,523.98,0.0000
37,0,Elm,0.7311,1434.8,131.3,1830.8,512.2,0.9511,1434.00,123.27,0.0000,1785.91,208.34,0.0000,1434.00,123.27,0.0000,1708.57,149.56,0.0000,1729.45,155.75,0.0000,1711.66,257.07,0.0000,1678.41,194.42,0.0000,1696.20,299.61,0.0000,1595.65,282.59,0.0000,1763.48,271.77,0.0000,1434.00,123.27,0.0000,1509.02,346.79,0.0000,1494.33,339.83,0.0000,1645.92,333.64,0.0000,1434.00,123.27,0.0000,1596.42,405.57,0.0000,1434.00,123.27,0.0000
37,0,Elm,0.6653,1616.3,264.3,1885.4,517.0,0.9107,1683.78,334.93,0.0000,1712.15,335.98,0.0000,1706.37,255.59,0.0000,1767.84,332.83,0.0000,1725.28,266.10,0.0000,1804.09,340.18,0.0000,1825.11,288.17,0.0000,1716.88,392.72,0.0000,1684.30,300.25,0.0000,1616.00,367.50,0.0000,1616.00,353.84,0.0000,1685.88,484.66,0.0000,1759.96,524.07,0.0000,1616.00,416.36,0.0000,1616.00,416.36,0.0000,1616.00,433.18,0.0000,1616.00,385.89,0.0000
38,0,Elm,0.7311,1434.3,132.4,1829.4,512.1,0.9506,1434.00,124.29,0.0000,1785.03,208.38,0.0000,1434.00,124.29,0.0000,1707.88,124.29,0.0000,1729.48,156.69,0.0000,1710.96,172.12,0.0000,1434.00,124.29,0.0000,1695.53,287.84,0.0000,1602.18,280.12,0.0000,1764.20,263.92,0.0000,1434.00,124.29,0.0000,1509.61,346.47,0.0000,1434.00,124.29,0.0000,1652.33,334.90,0.0000,1434.00,124.29,0.0000,1596.01,405.88,0.0000,1434.00,124.29,0.0000
38,0,Elm,0.6916,1616.4,259.9,1888.0,516.8,0.9151,1695.69,333.91,0.0000,1723.31,251.56,0.0000,1713.75,251.56,0.0000,1786.00,268.56,0.0000,1805.12,251.56,0.0000,1806.72,329.12,0.0000,1826.91,291.41,0.0000,1717.47,390.22,0.0000,1717.47,401.91,0.0000,1712.16,364.72,0.0000,1712.16,350.91,0.0000,1714.28,476.28,0.0000,1761.56,490.62,0.0000,1616.00,417.84,0.0000,1616.00,431.12,0.0000,1616.00,450.25,0.0000,1616.00,523.03,0.0000
39,0,Elm,0.7311,1433.9,132.0,1829.9,512.7,0.9535,1433.00,124.27,0.0000,1784.91,207.80,0.0000,1433.00,124.27,0.0000,1707.57,149.79,0.0000,1729.23,156.75,0.0000,1710.66,210.89,0.0000,1433.00,124.27,0.0000,1709.89,288.23,0.0000,1601.61,280.50,0.0000,1775.63,271.99,0.0000,1734.64,261.94,0.0000,1518.85,347.02,0.0000,1433.00,124.27,0.0000,1651.11,335.41,0.0000,1433.00,124.27,0.0000,1595.42,406.57,0.0000,1433.00,124.27,0.0000
39,0,Elm,0.6616,1615.4,264.0,1885.5,517.4,0.9101,1683.55,337.30,0.0000,1712.03,336.77,0.0000,1704.65,319.37,0.0000,1766.35,333.08,0.0000,1615.00,255.56,0.0000,1804.32,340.99,0.0000,1818.03,288.26,0.0000,1817.50,399.53,0.0000,1710.45,405.33,0.0000,1710.45,368.41,0.0000,1669.84,354.70,0.0000,1697.27,485.48,0.0000,1759.49,525.04,0.0000,1615.00,416.93,0.0000,1615.00,416.40,0.0000,1615.00,433.80,0.0000,1615.00,525.04,0.0000
40,0,Elm,0.7311,1434.2,132.1,1830.3,512.4,0.9510,1434.00,124.27,0.0000,1785.91,204.70,0.0000,1434.00,124.27,0.0000,1708.57,150.56,0.0000,1728.68,156.75,0.0000,1708.57,210.89,0.0000,1434.00,124.27,0.0000,1710.89,288.23,0.0000,1595.65,279.73,0.0000,1776.63,272.77,0.0000,1735.64,265.80,0.0000,1509.02,347.79,0.0000,1434.00,124.27,0.0000,1646.70,334.64,0.0000,1434.00,124.27,0.0000,1596.42,406.57,0.0000,1434.00,124.27,0.0000
40,0,Elm,0.6729,1616.7,263.2,1886.3,516.7,0.9125,1684.03,335.77,0.0000,1713.56,336.30,0.0000,1710.39,254.56,0.0000,1783.70,271.44,0.0000,1805.84,265.11,0.0000,1804.26,331.55,0.0000,1830.10,298.33,0.0000,1712.50,392.20,0.0000,1716.20,403.80,0.0000,1711.45,350.01,0.0000,1711.45,353.70,0.0000,1686.66,483.96,0.0000,1760.49,524.04,0.0000,1616.00,415.93,0.0000,1616.00,425.95,0.0000,1616.00,432.80,0.0000,1616.00,524.04,0.0000
41,0,Elm,0.7311,1434.0,131.5,1828.2,513.0,0.9510,1434.00,124.84,0.0000,1784.14,204.11,0.0000,1434.00,124.84,0.0000,1707.18,151.01,0.0000,1727.19,157.16,0.0000,1710.26,211.03,0.0000,1434.00,124.84,0.0000,1709.49,287.98,0.0000,1594.83,280.29,0.0000,1762.59,278.75,0.0000,1734.12,265.67,0.0000,1508.64,346.47,0.0000,1494.02,340.31,0.0000,1645.62,334.93,0.0000,1434.00,124.84,0.0000,1595.60,405.72,0.0000,1434.00,124.84,0.0000
41,0,Elm,0.6896,1615.4,261.9,1886.8,517.2,0.9173,1683.28,335.63,0.0000,1712.39,335.10,0.0000,1706.04,253.59,0.0000,1782.26,277.41,0.0000,1615.00,253.59,0.0000,1803.96,338.28,0.0000,1829.89,298.05,0.0000,1716.10,391.74,0.0000,1711.33,403.91,0.0000,1710.27,349.92,0.0000,1670.05,353.10,0.0000,1697.57,483.83,0.0000,1760.03,524.06,0.0000,1615.00,416.08,0.0000,1615.00,432.49,0.0000,1615.00,433.02,0.0000,1615.00,524.06,0.0000
42,0,Elm,0.7311,1433.7,132.7,1834.1,512.8,0.9517,1433.00,121.04,0.0000,1786.22,203.27,0.0000,1433.00,121.04,0.0000,1833.22,150.80,0.0000,1729.83,155.50,0.0000,1711.04,169.59,0.0000,1433.00,121.04,0.0000,1713.39,287.07,0.0000,1596.69,282.38,0.0000,1780.74,259.66,0.0000,1725.92,259.66,0.0000,1508.97,346.60,0.0000,1433.00,121.04,0.0000,1647.60,334.07,0.0000,1433.00,121.04,0.0000,1588.86,404.55,0.0000,1433.00,121.04,0.0000
42,0,Elm,0.6944,1616.8,262.7,1888.1,517.4,0.9135,1684.53,338.50,0.0000,1711.09,335.31,0.0000,1699.94,320.44,0.0000,1763.69,331.59,0.0000,1616.00,253.50,0.0000,1806.19,347.53,0.0000,1807.25,286.44,0.0000,1699.94,398.53,0.0000,1684.53,253.50,0.0000,1616.00,373.03,0.0000,1674.44,359.75,0.0000,1698.88,486.19,0.0000,1761.56,524.97,0.0000,1616.00,416.06,0.0000,1616.00,433.59,0.0000,1616.00,433.06,0.0000,1616.00,385.25,0.0000
43,0,Elm,0.7311,1435.3,132.9,1828.4,511.7,0.9527,1435.00,124.32,0.0000,1785.78,208.76,0.0000,1435.00,124.32,0.0000,1827.23,150.42,0.0000,1729.75,157.33,0.0000,1711.33,257.12,0.0000,1435.00,124.32,0.0000,1709.79,324.66,0.0000,1601.56,282.45,0.0000,1775.80,282.45,0.0000,1722.07,260.95,0.0000,1509.46,345.39,0.0000,1494.87,339.25,0.0000,1652.22,333.11,0.0000,1435.00,124.32,0.0000,1596.19,404.49,0.0000,1435.00,124.32,0.0000
43,0,Elm,0.6713,1614.6,263.3,1886.8,516.9,0.9082,1682.53,338.44,0.0000,1711.22,335.25,0.0000,1698.47,320.38,0.0000,1773.91,337.38,0.0000,1614.00,253.44,0.0000,1804.19,339.50,0.0000,1824.91,293.28,0.0000,1690.50,392.09,0.0000,1683.06,405.91,0.0000,1704.84,335.25,0.0000,1710.16,253.44,0.0000,1696.88,485.59,0.0000,1759.56,524.91,0.0000,1614.00,416.00,0.0000,1614.00,415.47,0.0000,1614.00,433.00,0.0000,1614.00,524.91,0.0000
44,0,Elm,0.7311,1435.6,131.4,1833.8,511.8,0.9516,1435.00,121.67,0.0000,1790.25,209.51,0.0000,1435.00,121.67,0.0000,1710.96,148.10,0.0000,1735.05,150.43,0.0000,1714.84,258.48,0.0000,1681.42,193.19,0.0000,1698.52,324.56,0.0000,1598.24,277.92,0.0000,1748.27,305.90,0.0000,1724.95,260.82,0.0000,1510.40,346.32,0.0000,1495.63,339.33,0.0000,1647.99,333.11,0.0000,1435.00,121.67,0.0000,1598.24,405.40,0.0000,1435.00,121.67,0.0000
44,0,Elm,0.6661,1613.7,264.8,1886.4,517.5,0.9086,1685.52,340.78,0.0000,1711.11,336.52,0.0000,1702.04,321.59,0.0000,1764.96,332.25,0.0000,1613.00,254.40,0.0000,1803.89,340.78,0.0000,1802.29,254.40,0.0000,1714.84,399.97,0.0000,1681.78,286.39,0.0000,1613.00,374.37,0.0000,1613.00,286.93,0.0000,1682.32,475.15,0.0000,1613.00,526.87,0.0000,1613.00,417.56,0.0000,1613.00,435.69,0.0000,1613.00,427.16,0.0000,1613.00,526.87,0.0000
45,0,Elm,0.7311,1435.4,129.6,1831.5,512.1,0.9528,1435.00,122.81,0.0000,1794.65,210.21,0.0000,1435.00,122.81,0.0000,1709.57,122.81,0.0000,1735.87,151.43,0.0000,1724.27,236.51,0.0000,1684.05,180.82,0.0000,1711.89,324.68,0.0000,1605.93,277.50,0.0000,1746.70,287.55,0.0000,1435.00,122.81,0.0000,1510.02,355.62,0.0000,1496.10,339.38,0.0000,1647.70,333.19,0.0000,1435.00,122.81,0.0000,1597.42,405.12,0.0000,1435.00,122.81,0.0000
45,0,Elm,0.6691,1611.4,262.1,1885.6,517.4,0.9104,1683.78,334.78,0.0000,1709.47,333.71,0.0000,1703.05,317.12,0.0000,1764.05,331.04,0.0000,1611.00,252.37,0.0000,1801.52,346.55,0.0000,1810.61,285.55,0.0000,1713.75,398.46,0.0000,1665.59,284.48,0.0000,1707.33,366.89,0.0000,1669.87,352.98,0.0000,1694.48,486.23,0.0000,1757.63,525.83,0.0000,1611.00,416.12,0.0000,1611.00,384.02,0.0000,1611.00,433.25,0.0000,1611.00,384.55,0.0000
46,0,Elm,0.7311,1435.3,128.1,1836.5,512.4,0.9508,1435.00,120.17,0.0000,1792.14,210.24,0.0000,1435.00,120.17,0.0000,1713.04,168.73,0.0000,1738.10,153.06,0.0000,1716.95,258.01,0.0000,1683.28,191.44,0.0000,1700.51,324.58,0.0000,1435.00,120.17,0.0000,1745.93,324.58,0.0000,1435.00,120.17,0.0000,1510.97,355.91,0.0000,1496.09,344.16,0.0000,1650.38,333.98,0.0000,1435.00,120.17,0.0000,1598.69,406.04,0.0000,1435.00,120.17,0.0000
46,0,Elm,0.6809,1612.6,263.4,1886.8,517.1,0.9158,1684.78,335.78,0.0000,1709.93,335.25,0.0000,1701.37,315.98,0.0000,1760.24,332.04,0.0000,1612.00,253.37,0.0000,1802.52,347.55,0.0000,1797.16,285.48,0.0000,1682.11,399.46,0.0000,1667.12,253.37,0.0000,1612.00,373.78,0.0000,1612.00,359.86,0.0000,1696.02,479.74,0.0000,1612.00,526.83,0.0000,1612.00,417.66,0.0000,1612.00,399.46,0.0000,1612.00,433.71,0.0000,1612.00,386.09,0.0000
47,0,Elm,0.7311,1436.6,127.8,1837.5,512.2,0.9524,1436.00,119.17,0.0000,1793.14,209.24,0.0000,1436.00,119.17,0.0000,1836.22,167.73,0.0000,1738.32,152.85,0.0000,1717.95,257.01,0.0000,1683.49,191.22,0.0000,1701.51,323.58,0.0000,1599.69,276.59,0.0000,1747.71,297.74,0.0000,1436.00,119.17,0.0000,1511.97,354.91,0.0000,1497.09,338.46,0.0000,1651.38,332.20,0.0000,1436.00,119.17,0.0000,1591.86,405.82,0.0000,1436.00,119.17,0.0000
47,0,Elm,0.6714,1612.8,264.8,1886.2,517.4,0.9135,1684.25,335.71,0.0000,1710.47,335.18,0.0000,1701.37,318.05,0.0000,1763.98,331.43,0.0000,1612.00,253.30,0.0000,1803.05,356.05,0.0000,1801.98,286.48,0.0000,1812.68,404.75,0.0000,1667.12,253.30,0.0000,1612.00,378.52,0.0000,1708.86,253.30,0.0000,1683.18,479.13,0.0000,1612.00,526.76,0.0000,1612.00,417.05,0.0000,1612.00,399.39,0.0000,1612.00,426.69,0.0000,1612.00,386.02,0.0000
48,0,Elm,0.7311,1436.5,129.5,1836.7,511.5,0.9507,1436.00,119.62,0.0000,1793.03,211.81,0.0000,1436.00,119.62,0.0000,1713.34,168.84,0.0000,1738.34,152.44,0.0000,1717.25,257.12,0.0000,1689.91,191.50,0.0000,1715.69,323.53,0.0000,1436.00,119.62,0.0000,1746.94,323.53,0.0000,1728.19,256.34,0.0000,1511.78,354.00,0.0000,1496.94,343.06,0.0000,1650.84,332.12,0.0000,1436.00,119.62,0.0000,1600.06,404.78,0.0000,1436.00,119.62,0.0000
48,0,Elm,0.6702,1612.1,263.2,1885.5,517.5,0.9107,1681.32,334.45,0.0000,1709.58,332.32,0.0000,1702.64,314.72,0.0000,1763.96,329.12,0.0000,1612.00,253.40,0.0000,1802.35,348.31,0.0000,1801.29,285.93,0.0000,1714.38,398.43,0.0000,1667.45,253.40,0.0000,1612.00,366.97,0.0000,1612.00,360.04,0.0000,1695.18,485.35,0.0000,1758.10,525.87,0.0000,1612.00,416.56,0.0000,1612.00,398.43,0.0000,1612.00,425.63,0.0000,1612.00,385.64,0.0000
49,0,Elm,0.7311,1435.5,128.0,1839.8,513.3,0.9510,1435.00,117.53,0.0000,1794.02,211.43,0.0000,1435.00,117.53,0.0000,1715.12,166.45,0.0000,1739.58,151.46,0.0000,1718.27,257.20,0.0000,1685.13,189.34,0.0000,1702.49,323.48,0.0000,1600.70,276.13,0.0000,1748.26,256.41,0.0000,1730.11,257.20,0.0000,1511.54,354.25,0.0000,1496.55,344.78,0.0000,1641.73,332.16,0.0000,1435.00,117.53,0.0000,1592.81,405.54,0.0000,1435.00,117.53,0.0000
49,0,Elm,0.6506,1613.5,264.2,1887.3,517.2,0.9101,1682.57,334.64,0.0000,1709.33,334.11,0.0000,1698.62,314.30,0.0000,1762.31,331.96,0.0000,1613.00,253.30,0.0000,1794.42,350.16,0.0000,1802.98,285.41,0.0000,1813.68,404.75,0.0000,1668.66,253.30,0.0000,1613.00,373.71,0.0000,1671.87,353.91,0.0000,1684.71,486.09,0.0000,1613.00,526.76,0.0000,1613.00,417.59,0.0000,1613.00,404.75,0.0000,1613.00,434.18,0.0000,1613.00,386.02,0.0000
50,0,Elm,0.7311,1435.0,125.4,1838.0,513.6,0.9522,1434.00,117.13,0.0000,1792.92,207.65,0.0000,1434.00,117.13,0.0000,1713.42,143.89,0.0000,1736.25,150.19,0.0000,1716.57,255.66,0.0000,1683.51,189.54,0.0000,1700.83,322.56,0.0000,1599.29,275.34,0.0000,1746.48,296.59,0.0000,1727.59,256.45,0.0000,1510.35,354.05,0.0000,1496.18,343.03,0.0000,1649.67,332.01,0.0000,1434.00,117.13,0.0000,1590.63,405.21,0.0000,1434.00,117.13,0.0000
50,0,Elm,0.6724,1612.9,262.7,1887.3,517.1,0.9047,1684.51,336.66,0.0000,1709.75,334.51,0.0000,1697.94,315.71,0.0000,1761.32,331.29,0.0000,1612.00,252.33,0.0000,1803.21,347.40,0.0000,1802.67,284.56,0.0000,1813.42,414.54,0.0000,1668.40,406.48,0.0000,1612.00,378.02,0.0000,1670.54,353.31,0.0000,1695.79,486.51,0.0000,1612.00,526.79,0.0000,1612.00,417.22,0.0000,1612.00,404.87,0.0000,1612.00,433.88,0.0000,1612.00,385.54,0.0000
51,0,Elm,0.7311,1433.6,125.1,1840.4,513.2,0.9566,1433.00,115.46,0.0000,1790.71,206.88,0.0000,1433.00,115.46,0.0000,1715.20,164.75,0.0000,1739.04,148.85,0.0000,1718.38,255.37,0.0000,1433.00,115.46,0.0000,1702.48,322.94,0.0000,1599.93,275.24,0.0000,1756.53,256.16,0.0000,1730.30,256.16,0.0000,1527.60,354.73,0.0000,1495.00,344.40,0.0000,1651.60,332.47,0.0000,1433.00,115.46,0.0000,1591.98,405.61,0.0000,1433.00,115.46,0.0000
51,0,Elm,0.6752,1613.8,264.6,1882.4,517.5,0.8885,1680.78,334.40,0.0000,1709.15,333.88,0.0000,1697.06,313.91,0.0000,1762.74,332.30,0.0000,1613.00,255.59,0.0000,1800.04,348.06,0.0000,1808.97,287.64,0.0000,1688.66,385.37,0.0000,1667.12,255.59,0.0000,1613.00,373.81,0.0000,1613.00,373.81,0.0000,1694.96,485.19,0.0000,1613.00,524.07,0.0000,1613.00,416.36,0.0000,1613.00,399.03,0.0000,1613.00,432.65,0.0000,1613.00,524.07,0.0000
52,0,Elm,0.7311,1436.5,128.1,1841.7,512.2,0.9536,1436.00,116.93,0.0000,1796.70,209.47,0.0000,1436.00,116.93,0.0000,1716.81,165.97,0.0000,1741.33,150.94,0.0000,1719.97,256.14,0.0000,1436.00,116.93,0.0000,1704.15,323.38,0.0000,1601.32,277.50,0.0000,1750.03,256.14,0.0000,1731.05,256.14,0.0000,1512.73,345.53,0.0000,1497.70,343.16,0.0000,1643.25,332.08,0.0000,1436.00,116.93,0.0000,1588.67,405.65,0.0000,1436.00,116.93,0.0000
