frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
26,0,Elm,0.7060,864.8,50.0,1033.8,406.7,0.9387,1006.54,118.84,0.0000,953.00,88.94,0.0000,1010.71,108.41,0.0000,770.83,50.00,0.0000,770.83,50.00,0.0000,770.83,50.00,0.0000,982.20,134.83,0.0000,878.60,208.53,0.0000,770.83,50.00,0.0000,1027.40,173.07,0.0000,1019.75,182.80,0.0000,857.74,317.70,0.0000,945.35,341.34,0.0000,987.07,259.29,0.0000,770.83,50.00,0.0000,1000.28,342.73,0.0000,770.83,50.00,0.0000
26,1,Jok,0.6717,1013.0,153.1,1085.2,345.5,0.9504,952.75,153.00,0.0000,952.75,153.00,0.0000,952.75,153.00,0.0000,1070.88,173.25,0.0000,952.75,153.00,0.0000,1050.62,227.62,0.0000,952.75,153.00,0.0000,1015.75,265.88,0.0000,1006.75,274.50,0.0000,952.75,344.62,0.0000,1007.12,344.62,0.0000,1061.88,273.38,0.0000,1055.50,273.75,0.0000,1026.25,297.75,0.0000,1015.00,290.25,0.0000,1012.75,344.62,0.0000,1002.62,344.62,0.0000
27,0,Elm,0.7015,861.5,50.2,1035.4,406.0,0.9396,1017.01,118.64,0.0000,944.20,88.83,0.0000,1011.46,108.24,0.0000,770.86,50.00,0.0000,770.86,50.00,0.0000,770.86,50.00,0.0000,981.64,135.28,0.0000,879.03,207.39,0.0000,770.86,50.00,0.0000,1030.18,176.88,0.0000,1019.09,182.43,0.0000,861.00,316.94,0.0000,945.59,340.52,0.0000,996.21,258.70,0.0000,770.86,50.00,0.0000,924.79,343.29,0.0000,770.86,50.00,0.0000
27,1,Jok,0.6681,1012.4,154.0,1086.2,345.6,0.9498,953.80,154.00,0.0000,953.80,154.00,0.0000,953.80,154.00,0.0000,1071.31,218.54,0.0000,953.80,154.00,0.0000,1051.17,228.61,0.0000,953.80,154.00,0.0000,1014.98,266.66,0.0000,1007.52,274.87,0.0000,953.80,344.63,0.0000,1010.13,344.63,0.0000,1056.02,274.12,0.0000,1043.34,274.12,0.0000,1027.29,306.20,0.0000,1012.75,290.54,0.0000,1014.24,344.63,0.0000,1003.42,344.63,0.0000
28,0,Elm,0.7008,862.3,48.3,1036.5,406.3,0.9395,1017.93,117.92,0.0000,929.82,89.95,0.0000,1013.03,107.43,0.0000,769.70,48.00,0.0000,769.70,48.00,0.0000,769.70,48.00,0.0000,982.27,136.10,0.0000,878.78,206.72,0.0000,769.70,48.00,0.0000,1027.71,175.96,0.0000,1017.93,181.55,0.0000,860.60,317.20,0.0000,945.21,340.27,0.0000,861.30,258.46,0.0000,769.70,48.00,0.0000,924.93,343.07,0.0000,769.70,48.00,0.0000
28,1,Jok,0.6631,1012.4,154.3,1085.9,345.9,0.9496,953.06,154.00,0.0000,953.06,154.00,0.0000,953.06,154.00,0.0000,1060.87,174.14,0.0000,953.06,154.00,0.0000,1050.80,228.24,0.0000,953.06,154.00,0.0000,1016.10,266.29,0.0000,1011.63,268.90,0.0000,953.06,246.52,0.0000,1007.15,344.63,0.0000,1061.24,271.14,0.0000,1055.27,273.75,0.0000,1031.40,298.00,0.0000,1019.09,290.54,0.0000,1013.49,344.63,0.0000,1003.05,344.63,0.0000
29,0,Elm,0.7140,860.5,50.5,1038.7,407.2,0.9412,1018.28,119.03,0.0000,953.43,88.35,0.0000,1013.40,108.57,0.0000,770.75,50.00,0.0000,770.75,50.00,0.0000,770.75,50.00,0.0000,983.42,137.86,0.0000,880.22,208.28,0.0000,770.75,50.00,0.0000,1028.04,177.60,0.0000,1018.98,183.18,0.0000,861.39,318.45,0.0000,946.46,341.46,0.0000,862.09,260.57,0.0000,770.75,50.00,0.0000,926.24,344.25,0.0000,770.75,50.00,0.0000
29,1,Jok,0.6583,1012.8,154.8,1085.8,346.0,0.9498,953.06,154.00,0.0000,1063.11,220.78,0.0000,953.06,154.00,0.0000,1060.50,169.67,0.0000,953.06,154.00,0.0000,1050.42,228.24,0.0000,953.06,154.00,0.0000,1015.36,266.29,0.0000,1011.63,268.53,0.0000,953.06,344.63,0.0000,1010.88,344.63,0.0000,1061.62,269.64,0.0000,1055.27,273.75,0.0000,1031.40,298.00,0.0000,1018.71,290.54,0.0000,1013.49,344.63,0.0000,1002.67,344.63,0.0000
30,0,Elm,0.7140,862.4,53.2,1037.9,406.8,0.9414,1017.13,121.26,0.0000,953.70,90.92,0.0000,1017.13,115.74,0.0000,772.37,53.00,0.0000,772.37,53.00,0.0000,772.37,53.00,0.0000,982.65,137.80,0.0000,879.24,210.20,0.0000,772.37,53.00,0.0000,1029.54,174.34,0.0000,1018.51,175.03,0.0000,862.00,318.44,0.0000,946.11,341.19,0.0000,862.69,260.53,0.0000,772.37,53.00,0.0000,925.43,339.12,0.0000,772.37,53.00,0.0000
30,1,Jok,0.6477,1013.5,154.6,1085.4,345.4,0.9492,953.31,154.00,0.0000,1063.73,221.89,0.0000,953.31,154.00,0.0000,1051.80,167.43,0.0000,953.31,154.00,0.0000,1050.68,232.71,0.0000,953.31,154.00,0.0000,1015.98,269.64,0.0000,1011.88,274.87,0.0000,953.31,344.63,0.0000,1010.02,344.63,0.0000,1055.53,274.12,0.0000,1055.53,274.12,0.0000,1031.65,306.20,0.0000,1018.97,290.54,0.0000,1013.75,344.63,0.0000,1003.30,344.63,0.0000
31,0,Elm,0.6887,860.9,53.0,1037.1,406.1,0.9433,1017.64,121.14,0.0000,952.65,90.72,0.0000,1017.64,114.92,0.0000,771.50,52.00,0.0000,771.50,52.00,0.0000,771.50,52.00,0.0000,987.91,137.73,0.0000,879.36,208.95,0.0000,771.50,52.00,0.0000,1029.39,173.69,0.0000,1019.71,189.59,0.0000,861.38,310.59,0.0000,945.04,341.01,0.0000,862.07,260.11,0.0000,771.50,52.00,0.0000,924.99,338.24,0.0000,771.50,52.00,0.0000
31,1,Jok,0.6537,1014.0,154.7,1085.3,345.6,0.9491,953.31,154.00,0.0000,1063.36,221.15,0.0000,953.31,154.00,0.0000,1060.75,167.43,0.0000,953.31,154.00,0.0000,1050.68,225.62,0.0000,953.31,154.00,0.0000,1015.98,269.27,0.0000,1007.03,267.03,0.0000,953.31,344.63,0.0000,1009.64,344.63,0.0000,1061.87,269.64,0.0000,1055.53,273.75,0.0000,1032.03,306.20,0.0000,1018.22,290.54,0.0000,1015.61,344.63,0.0000,1003.30,344.63,0.0000
32,0,Elm,0.6833,860.1,51.2,1037.7,406.5,0.9435,1009.77,120.34,0.0000,952.91,89.13,0.0000,1013.23,114.10,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,988.96,137.67,0.0000,871.09,207.70,0.0000,771.25,51.00,0.0000,1029.87,172.34,0.0000,1018.78,173.72,0.0000,862.08,310.32,0.0000,945.98,340.82,0.0000,862.08,259.70,0.0000,771.25,51.00,0.0000,925.87,343.60,0.0000,771.25,51.00,0.0000
32,1,Jok,0.6506,1013.5,154.8,1085.6,345.6,0.9499,953.31,154.00,0.0000,1063.36,220.03,0.0000,953.31,154.00,0.0000,1045.83,167.06,0.0000,953.31,154.00,0.0000,1042.10,225.62,0.0000,953.31,154.00,0.0000,1016.36,269.64,0.0000,1011.88,274.87,0.0000,953.31,344.63,0.0000,1007.40,344.63,0.0000,1055.15,279.72,0.0000,1055.15,279.72,0.0000,1036.13,298.00,0.0000,1018.22,290.54,0.0000,1013.37,344.63,0.0000,1003.30,344.63,0.0000
33,0,Elm,0.7155,861.7,52.4,1037.8,405.5,0.9406,1017.51,136.11,0.0000,953.39,90.61,0.0000,1013.37,114.74,0.0000,772.75,52.00,0.0000,772.75,52.00,0.0000,772.75,52.00,0.0000,983.03,137.49,0.0000,878.93,208.51,0.0000,772.75,52.00,0.0000,1024.40,172.65,0.0000,1019.57,173.34,0.0000,862.38,317.44,0.0000,945.80,340.19,0.0000,863.07,260.21,0.0000,772.75,52.00,0.0000,862.38,343.64,0.0000,772.75,52.00,0.0000
33,1,Jok,0.6563,1014.2,154.4,1085.4,345.4,0.9483,954.31,154.00,0.0000,1064.73,221.15,0.0000,954.31,154.00,0.0000,1037.88,166.68,0.0000,954.31,154.00,0.0000,1043.10,232.71,0.0000,954.31,154.00,0.0000,1017.36,269.27,0.0000,954.31,274.87,0.0000,1043.47,344.63,0.0000,1008.40,344.63,0.0000,1056.15,279.72,0.0000,1056.15,279.72,0.0000,1037.50,290.54,0.0000,1015.87,289.04,0.0000,954.31,344.63,0.0000,996.09,344.63,0.0000
34,0,Elm,0.6711,861.7,52.3,1036.6,406.0,0.9405,1016.57,120.45,0.0000,952.27,90.03,0.0000,1016.57,110.08,0.0000,771.12,52.00,0.0000,771.12,52.00,0.0000,771.12,52.00,0.0000,988.22,139.12,0.0000,876.90,208.95,0.0000,771.12,52.00,0.0000,1029.01,173.00,0.0000,1018.64,174.38,0.0000,861.00,318.19,0.0000,945.35,341.70,0.0000,861.69,260.80,0.0000,771.12,52.00,0.0000,924.61,343.08,0.0000,771.12,52.00,0.0000
34,1,Jok,0.6578,1014.1,154.7,1085.1,345.3,0.9483,954.31,154.00,0.0000,1064.73,220.78,0.0000,954.31,154.00,0.0000,1037.88,167.06,0.0000,954.31,154.00,0.0000,1043.47,232.71,0.0000,954.31,154.00,0.0000,1017.36,266.66,0.0000,1003.18,274.87,0.0000,1035.64,344.63,0.0000,1006.54,344.63,0.0000,1056.15,280.09,0.0000,954.31,268.90,0.0000,1037.13,290.54,0.0000,1015.87,290.16,0.0000,954.31,344.63,0.0000,996.09,344.63,0.0000
35,0,Elm,0.6968,860.7,51.8,1037.3,406.6,0.9437,1009.77,114.79,0.0000,953.60,89.13,0.0000,1012.54,109.24,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,988.96,137.67,0.0000,879.41,208.39,0.0000,771.25,51.00,0.0000,1027.10,173.03,0.0000,1018.78,173.72,0.0000,862.08,317.94,0.0000,946.67,340.82,0.0000,862.08,259.70,0.0000,771.25,51.00,0.0000,860.69,343.60,0.0000,771.25,51.00,0.0000
35,1,Jok,0.6606,1014.0,154.7,1085.4,345.4,0.9477,954.31,154.00,0.0000,1064.36,221.15,0.0000,954.31,154.00,0.0000,1037.88,167.43,0.0000,954.31,154.00,0.0000,1043.47,232.71,0.0000,954.31,154.00,0.0000,1016.98,268.53,0.0000,989.75,268.15,0.0000,1035.64,344.63,0.0000,1006.54,344.63,0.0000,1056.15,274.49,0.0000,1043.84,279.72,0.0000,1033.03,290.54,0.0000,1013.25,289.04,0.0000,954.31,344.63,0.0000,996.09,344.63,0.0000
36,0,Elm,0.6988,860.3,51.9,1037.9,406.5,0.9433,1009.77,119.64,0.0000,952.91,89.13,0.0000,1011.85,114.10,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,982.72,138.36,0.0000,871.09,207.70,0.0000,771.25,51.00,0.0000,1027.10,173.03,0.0000,1019.47,173.72,0.0000,861.39,317.94,0.0000,945.98,340.82,0.0000,862.08,259.70,0.0000,771.25,51.00,0.0000,771.25,343.60,0.0000,771.25,51.00,0.0000
36,1,Jok,0.6508,1013.0,154.8,1085.8,345.8,0.9491,953.31,154.00,0.0000,1063.36,220.40,0.0000,953.31,154.00,0.0000,1051.80,167.43,0.0000,953.31,154.00,0.0000,1050.68,225.62,0.0000,953.31,154.00,0.0000,1014.49,269.27,0.0000,1007.03,274.87,0.0000,953.31,344.63,0.0000,1009.64,344.63,0.0000,1055.15,274.12,0.0000,1055.53,279.72,0.0000,1031.65,306.20,0.0000,1015.24,298.00,0.0000,953.31,344.63,0.0000,1002.93,344.63,0.0000
37,0,Elm,0.7030,860.4,51.8,1037.5,406.6,0.9412,1017.39,119.64,0.0000,953.60,89.13,0.0000,1017.39,114.10,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,771.25,51.00,0.0000,988.96,139.06,0.0000,878.72,208.39,0.0000,771.25,51.00,0.0000,1030.57,177.88,0.0000,1018.78,183.43,0.0000,861.39,310.32,0.0000,945.28,340.82,0.0000,862.08,260.39,0.0000,771.25,51.00,0.0000,771.25,343.60,0.0000,771.25,51.00,0.0000
37,1,Jok,0.6618,1013.1,154.5,1086.4,345.7,0.9494,954.06,154.00,0.0000,1063.73,221.52,0.0000,954.06,154.00,0.0000,1061.50,167.43,0.0000,954.06,154.00,0.0000,1051.42,232.34,0.0000,954.06,154.00,0.0000,1017.10,266.29,0.0000,1007.40,274.87,0.0000,1031.28,246.52,0.0000,1008.15,344.63,0.0000,1055.90,280.09,0.0000,1043.59,279.72,0.0000,1032.77,306.20,0.0000,1015.61,290.54,0.0000,1014.12,344.63,0.0000,1004.05,344.63,0.0000
38,0,Elm,0.7130,862.0,53.1,1036.5,406.4,0.9430,1017.82,121.95,0.0000,953.01,91.61,0.0000,1017.13,115.74,0.0000,772.37,53.00,0.0000,772.37,53.00,0.0000,772.37,53.00,0.0000,982.65,138.49,0.0000,879.24,209.51,0.0000,772.37,53.00,0.0000,1029.54,174.34,0.0000,1018.51,175.03,0.0000,862.00,310.86,0.0000,946.11,341.19,0.0000,862.69,260.53,0.0000,772.37,53.00,0.0000,772.37,338.43,0.0000,772.37,53.00,0.0000
38,1,Jok,0.6543,1013.9,154.8,1086.1,345.7,0.9485,954.06,154.00,0.0000,1064.11,221.15,0.0000,954.06,154.00,0.0000,1061.50,169.29,0.0000,954.06,154.00,0.0000,1051.42,232.34,0.0000,954.06,154.00,0.0000,1018.22,268.90,0.0000,1007.78,274.87,0.0000,954.06,344.63,0.0000,1006.29,344.63,0.0000,1055.90,279.72,0.0000,1055.90,279.72,0.0000,1032.40,309.93,0.0000,1018.60,290.54,0.0000,954.06,344.63,0.0000,1003.67,344.63,0.0000
39,0,Elm,0.7120,862.3,52.8,1037.4,406.0,0.9421,1018.26,137.04,0.0000,953.27,90.03,0.0000,1017.57,114.92,0.0000,772.12,52.00,0.0000,772.12,52.00,0.0000,772.12,52.00,0.0000,983.00,139.81,0.0000,879.29,208.95,0.0000,772.12,52.00,0.0000,1027.25,173.69,0.0000,1018.95,179.22,0.0000,858.54,310.59,0.0000,939.44,341.01,0.0000,862.69,260.80,0.0000,772.12,52.00,0.0000,925.61,343.77,0.0000,772.12,52.00,0.0000
39,1,Jok,0.6613,1014.1,154.9,1085.9,345.5,0.9485,954.31,154.00,0.0000,954.31,154.00,0.0000,954.31,154.00,0.0000,1061.75,174.14,0.0000,954.31,154.00,0.0000,1051.68,232.71,0.0000,954.31,154.00,0.0000,1017.36,268.90,0.0000,1003.18,268.15,0.0000,954.31,344.63,0.0000,1008.03,344.63,0.0000,1056.53,280.46,0.0000,1043.84,279.72,0.0000,1032.65,298.00,0.0000,1016.61,290.54,0.0000,1014.75,344.63,0.0000,1003.93,344.63,0.0000
40,0,Elm,0.7036,863.0,52.6,1037.9,406.4,0.9407,1017.57,137.04,0.0000,953.27,90.72,0.0000,1017.57,114.92,0.0000,772.12,52.00,0.0000,772.12,52.00,0.0000,772.12,52.00,0.0000,983.00,139.12,0.0000,879.29,208.95,0.0000,772.12,52.00,0.0000,1027.25,173.69,0.0000,1018.26,174.38,0.0000,862.00,310.59,0.0000,945.66,341.01,0.0000,862.69,260.11,0.0000,772.12,52.00,0.0000,772.12,343.77,0.0000,772.12,52.00,0.0000
40,1,Jok,0.6614,1013.5,154.9,1086.5,345.5,0.9488,954.06,154.00,0.0000,954.06,154.00,0.0000,954.06,154.00,0.0000,1061.87,167.80,0.0000,1042.84,169.67,0.0000,1051.42,232.71,0.0000,954.06,154.00,0.0000,1017.10,268.90,0.0000,1007.78,274.87,0.0000,954.06,344.63,0.0000,1008.15,344.63,0.0000,1055.90,280.46,0.0000,1043.59,279.72,0.0000,1032.40,309.93,0.0000,1018.97,290.54,0.0000,1014.87,344.63,0.0000,1003.67,344.63,0.0000
41,0,Elm,0.6767,860.4,53.5,1036.9,406.7,0.9435,1018.57,121.95,0.0000,952.39,91.61,0.0000,1017.20,115.74,0.0000,771.75,53.00,0.0000,771.75,53.00,0.0000,771.75,53.00,0.0000,988.24,139.87,0.0000,877.93,209.51,0.0000,771.75,53.00,0.0000,1029.61,174.34,0.0000,1018.57,175.03,0.0000,862.07,310.86,0.0000,945.49,341.19,0.0000,862.07,260.53,0.0000,771.75,53.00,0.0000,771.75,343.95,0.0000,771.75,53.00,0.0000
41,1,Jok,0.6537,1013.6,154.8,1086.3,345.6,0.9487,954.06,154.00,0.0000,954.06,154.00,0.0000,954.06,154.00,0.0000,1061.50,169.67,0.0000,954.06,154.00,0.0000,1051.42,229.36,0.0000,954.06,154.00,0.0000,1017.85,269.64,0.0000,1012.63,274.49,0.0000,954.06,246.52,0.0000,1007.78,344.63,0.0000,1056.27,274.12,0.0000,1056.27,279.72,0.0000,1032.40,309.93,0.0000,1018.97,290.54,0.0000,1016.36,344.63,0.0000,1004.05,344.63,0.0000
42,0,Elm,0.7118,862.8,51.8,1036.8,405.9,0.9421,1018.26,119.45,0.0000,953.96,89.03,0.0000,1017.57,113.92,0.0000,772.12,51.00,0.0000,772.12,51.00,0.0000,772.12,51.00,0.0000,989.22,140.88,0.0000,878.59,207.95,0.0000,772.12,51.00,0.0000,1030.01,176.84,0.0000,1018.95,183.06,0.0000,862.00,317.19,0.0000,945.66,340.01,0.0000,862.69,259.80,0.0000,772.12,51.00,0.0000,772.12,342.77,0.0000,772.12,51.00,0.0000
42,1,Jok,0.6609,1014.2,155.0,1085.9,345.6,0.9482,954.31,154.00,0.0000,1064.73,221.52,0.0000,954.31,154.00,0.0000,1061.75,169.67,0.0000,954.31,154.00,0.0000,1051.68,232.34,0.0000,954.31,154.00,0.0000,1018.48,268.90,0.0000,954.31,268.53,0.0000,954.31,344.63,0.0000,1006.54,344.63,0.0000,1056.53,279.72,0.0000,1043.84,279.72,0.0000,1032.65,306.20,0.0000,1013.25,290.54,0.0000,1014.37,344.63,0.0000,1003.93,344.63,0.0000
43,0,Elm,0.7103,861.7,51.7,1037.6,405.7,0.9429,1020.02,136.04,0.0000,954.34,89.03,0.0000,1017.95,114.61,0.0000,772.50,51.00,0.0000,772.50,51.00,0.0000,772.50,51.00,0.0000,989.60,139.50,0.0000,879.67,207.26,0.0000,772.50,51.00,0.0000,1027.63,177.53,0.0000,1019.33,188.59,0.0000,859.62,309.59,0.0000,946.04,340.70,0.0000,863.07,259.11,0.0000,772.50,51.00,0.0000,772.50,342.77,0.0000,772.50,51.00,0.0000
43,1,Jok,0.6644,1014.6,154.8,1086.2,345.7,0.9480,954.31,154.00,0.0000,1064.36,221.52,0.0000,954.31,154.00,0.0000,1037.88,167.06,0.0000,954.31,154.00,0.0000,1051.68,232.34,0.0000,954.31,154.00,0.0000,1017.36,268.53,0.0000,954.31,268.53,0.0000,954.31,344.63,0.0000,1006.54,344.63,0.0000,1056.15,279.72,0.0000,1056.15,280.09,0.0000,1032.65,298.00,0.0000,1015.87,290.16,0.0000,954.31,344.63,0.0000,1003.93,344.63,0.0000
44,0,Elm,0.6709,865.9,51.5,1035.8,405.1,0.9397,1017.80,119.45,0.0000,953.50,89.72,0.0000,1017.80,109.08,0.0000,772.35,51.00,0.0000,772.35,51.00,0.0000,772.35,51.00,0.0000,989.45,136.04,0.0000,878.83,207.95,0.0000,772.35,51.00,0.0000,1030.25,172.69,0.0000,1020.57,182.37,0.0000,862.23,317.19,0.0000,946.59,340.01,0.0000,862.93,259.80,0.0000,772.35,51.00,0.0000,862.23,343.46,0.0000,772.35,51.00,0.0000
44,1,Jok,0.6694,1013.9,154.5,1086.3,345.5,0.9482,954.06,154.00,0.0000,1064.48,220.78,0.0000,954.06,154.00,0.0000,1052.54,167.43,0.0000,954.06,154.00,0.0000,1051.42,225.62,0.0000,954.06,154.00,0.0000,1018.22,266.29,0.0000,1007.78,274.49,0.0000,1035.38,248.75,0.0000,1008.15,344.63,0.0000,1056.27,274.49,0.0000,1055.90,279.72,0.0000,1027.55,306.20,0.0000,1015.61,290.54,0.0000,1013.75,344.63,0.0000,1003.67,344.63,0.0000
45,0,Elm,0.6906,863.0,52.0,1035.0,405.8,0.9387,1016.75,120.26,0.0000,952.63,90.61,0.0000,1011.92,114.74,0.0000,771.99,52.00,0.0000,771.99,52.00,0.0000,771.99,52.00,0.0000,988.48,136.11,0.0000,871.27,209.20,0.0000,771.99,52.00,0.0000,1029.16,173.34,0.0000,1020.20,174.03,0.0000,858.17,317.44,0.0000,945.04,340.19,0.0000,862.31,259.53,0.0000,771.99,52.00,0.0000,861.62,342.95,0.0000,771.99,52.00,0.0000
45,1,Jok,0.6753,1013.7,148.8,1086.6,345.7,0.9501,950.67,148.00,0.0000,950.67,148.00,0.0000,950.67,148.00,0.0000,1061.48,216.49,0.0000,950.67,148.00,0.0000,1051.09,229.57,0.0000,950.67,148.00,0.0000,1017.23,267.66,0.0000,1011.08,272.66,0.0000,1011.46,243.42,0.0000,1006.46,344.62,0.0000,1056.09,272.28,0.0000,1055.71,272.28,0.0000,1031.85,308.83,0.0000,1014.92,288.82,0.0000,1012.62,344.62,0.0000,1002.23,344.62,0.0000
46,0,Elm,0.7078,866.7,51.4,1033.0,405.3,0.9391,1010.50,119.45,0.0000,953.12,89.72,0.0000,1011.20,109.08,0.0000,771.97,51.00,0.0000,771.97,51.00,0.0000,771.97,51.00,0.0000,982.16,130.51,0.0000,878.45,207.95,0.0000,771.97,51.00,0.0000,1027.10,172.69,0.0000,771.97,51.00,0.0000,861.85,317.19,0.0000,945.51,340.01,0.0000,993.91,259.11,0.0000,771.97,51.00,0.0000,879.83,342.77,0.0000,771.97,51.00,0.0000
46,1,Jok,0.6693,1014.1,153.2,1085.5,345.5,0.9490,953.25,153.00,0.0000,953.25,153.00,0.0000,953.25,153.00,0.0000,1052.25,168.75,0.0000,953.25,153.00,0.0000,1042.88,232.12,0.0000,953.25,153.00,0.0000,1017.75,268.88,0.0000,1007.25,266.25,0.0000,1035.00,248.62,0.0000,1011.38,344.62,0.0000,1055.62,279.00,0.0000,1055.62,279.38,0.0000,1036.50,290.62,0.0000,1019.25,290.25,0.0000,953.25,344.62,0.0000,1003.12,344.62,0.0000
47,0,Elm,0.7101,865.7,51.5,1033.5,405.2,0.9384,1006.74,119.45,0.0000,953.50,89.72,0.0000,1012.27,109.08,0.0000,772.35,51.00,0.0000,772.35,51.00,0.0000,772.35,51.00,0.0000,981.85,130.51,0.0000,879.52,207.95,0.0000,772.35,51.00,0.0000,1024.71,172.69,0.0000,1020.57,178.22,0.0000,859.47,317.19,0.0000,945.89,340.70,0.0000,987.38,259.11,0.0000,772.35,51.00,0.0000,869.15,343.46,0.0000,772.35,51.00,0.0000
47,1,Jok,0.6602,1013.1,154.4,1085.2,345.3,0.9495,953.31,154.00,0.0000,953.31,154.00,0.0000,953.31,154.00,0.0000,1060.75,167.43,0.0000,953.31,154.00,0.0000,1050.68,229.36,0.0000,953.31,154.00,0.0000,1015.98,266.29,0.0000,1011.88,274.12,0.0000,953.31,344.63,0.0000,1010.76,344.63,0.0000,1055.53,279.34,0.0000,1055.15,279.72,0.0000,1031.65,298.00,0.0000,1021.95,290.91,0.0000,1015.24,344.63,0.0000,1003.30,344.63,0.0000
48,0,Elm,0.7206,866.6,52.2,1033.8,405.3,0.9343,1007.34,120.26,0.0000,931.50,90.61,0.0000,1011.47,103.02,0.0000,773.61,52.00,0.0000,773.61,52.00,0.0000,773.61,52.00,0.0000,982.52,130.60,0.0000,880.48,208.51,0.0000,773.61,52.00,0.0000,1021.82,163.69,0.0000,773.61,52.00,0.0000,860.48,317.44,0.0000,946.67,340.19,0.0000,988.03,259.53,0.0000,773.61,52.00,0.0000,863.93,337.43,0.0000,773.61,52.00,0.0000
48,1,Jok,0.6690,1013.6,151.9,1085.8,345.3,0.9500,952.38,151.00,0.0000,952.38,151.00,0.0000,952.38,151.00,0.0000,1061.50,166.91,0.0000,952.38,151.00,0.0000,1051.27,230.57,0.0000,952.38,151.00,0.0000,1016.03,268.08,0.0000,1011.86,273.77,0.0000,1030.81,244.59,0.0000,1011.11,344.62,0.0000,1055.82,278.31,0.0000,1043.31,278.69,0.0000,1027.02,305.59,0.0000,1019.06,289.68,0.0000,1013.76,344.62,0.0000,1003.15,344.62,0.0000
49,0,Elm,0.7042,864.5,50.7,1033.7,405.6,0.9378,1006.14,118.64,0.0000,952.75,88.83,0.0000,1010.30,101.31,0.0000,771.09,50.00,0.0000,771.09,50.00,0.0000,771.09,50.00,0.0000,981.87,129.74,0.0000,877.87,198.38,0.0000,771.09,50.00,0.0000,1023.47,172.03,0.0000,1020.70,182.43,0.0000,861.23,316.94,0.0000,945.82,340.52,0.0000,986.72,258.70,0.0000,771.09,50.00,0.0000,1004.06,342.60,0.0000,771.09,50.00,0.0000
49,1,Jok,0.6646,1013.4,154.0,1085.4,345.2,0.9488,953.00,153.00,0.0000,953.00,153.00,0.0000,953.00,153.00,0.0000,1037.38,166.50,0.0000,953.00,153.00,0.0000,1050.88,227.62,0.0000,953.00,153.00,0.0000,1016.38,269.25,0.0000,1011.88,274.50,0.0000,1012.25,344.62,0.0000,1010.75,344.62,0.0000,1055.75,274.12,0.0000,1055.38,279.38,0.0000,1031.75,306.00,0.0000,1015.25,297.75,0.0000,1013.75,344.62,0.0000,1002.88,344.62,0.0000
50,0,Elm,0.7199,862.3,50.0,1034.2,405.6,0.9411,1008.99,113.79,0.0000,969.47,88.83,0.0000,1009.69,101.31,0.0000,770.48,50.00,0.0000,770.48,50.00,0.0000,770.48,50.00,0.0000,981.26,129.74,0.0000,878.64,198.38,0.0000,770.48,50.00,0.0000,1023.55,172.03,0.0000,1019.39,182.43,0.0000,861.31,316.94,0.0000,946.59,339.82,0.0000,985.42,258.70,0.0000,770.48,50.00,0.0000,1002.75,337.05,0.0000,770.48,50.00,0.0000
50,1,Jok,0.6591,1011.8,154.5,1086.1,345.1,0.9505,952.80,154.00,0.0000,1063.23,219.66,0.0000,952.80,154.00,0.0000,1036.37,167.43,0.0000,952.80,154.00,0.0000,1041.96,229.36,0.0000,1021.07,209.21,0.0000,1011.75,266.29,0.0000,1011.37,274.87,0.0000,952.80,344.63,0.0000,1006.52,344.63,0.0000,1055.02,274.49,0.0000,1055.02,279.72,0.0000,1031.52,298.00,0.0000,1011.75,290.54,0.0000,1013.24,344.63,0.0000,1002.79,344.63,0.0000
51,0,Elm,0.7091,861.4,48.8,1034.7,404.9,0.9434,1009.10,111.27,0.0000,951.39,86.94,0.0000,1010.49,99.45,0.0000,769.22,48.00,0.0000,769.22,48.00,0.0000,769.22,48.00,0.0000,980.59,132.83,0.0000,876.30,205.14,0.0000,769.22,48.00,0.0000,1028.57,170.38,0.0000,1018.14,180.80,0.0000,860.30,315.70,0.0000,944.44,339.34,0.0000,860.30,257.29,0.0000,769.22,48.00,0.0000,1002.15,341.42,0.0000,769.22,48.00,0.0000
